일련번호,통행불편지역 이름,구분코드,조사일자,비고,시군구코드
1.02001E+13,구로동 532-5번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 532-2번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 532-212번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 532-200번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 532-41번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 532-162번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 535-4번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 537-67번지 일대 막다른도로,3,-, ,11530
1.09002E+13,궁동 산1-97번지 일대 막다른도로,3,-, ,11530
1.09001E+13,궁동 82-2번지 일대 막다른도로,3,-, ,11530
1.01001E+13,신도림동 380-21번지 일대 막다른도로,3,20190916, ,11530
1.01001E+13,신도림동 433-21번지 일대 소방도로불,1,-, ,11530
1.03001E+13,가리봉동 133-60번지 일대 막다른도로,3,-, ,11530
1.03001E+13,가리봉동 111-1번지 일대 막다른도로,3,-, ,11530
10100063,신정동 1024-21 상,3,20180725, ,11470
10100062,신정동 1025-13 상,3,20180725, ,11470
10100061,신정동 1024-14 좌,3,20180725, ,11470
10100059,신정동 1025-19 좌,3,20180725, ,11470
10100060,신정동 1024-7 좌,3,20180725, ,11470
10100064,신정동 1024-36 좌,3,20180725, ,11470
10100057,신정동 1049-19 좌,3,20180725, ,11470
10100056,신정동 1049-8 좌,3,20180725, ,11470
10100036,신정동 1192-10 상,3,20180725, ,11470
10100044,신정동 1159-30 상,3,20180725, ,11470
10100021,신정동 948-7 상,3,20180725, ,11470
1.13801E+12,응암동 696-49 우,3,20191115, ,11380
1.13801E+12,응암동 732-5 좌,3,20191115, ,11380
1.13801E+12,응암동 695-19 우,1,20191115, ,11380
1.13801E+12,응암동 695-17 우,1,20191115, ,11380
1.13801E+12,응암동 754-13 좌,3,20191115, ,11380
1.13801E+12,응암동 752-25 우,3,20191115, ,11380
1.13801E+12,응암동 752-10 우,3,20191115, ,11380
1.13801E+12,응암동 755-28 우,2,20191115, ,11380
1.13801E+12,응암동 755-33 우,3,20191115, ,11380
1.13801E+12,응암동 755-1 좌,2,20191115, ,11380
1.13801E+12,응암동 270-65 우,3,20191115, ,11380
1.13801E+12,응암동 270-67 우,2,20191115, ,11380
1.13801E+12,응암동 733-25 좌,3,20191115, ,11380
1.13801E+12,응암동 594-26 우,3,20191115, ,11380
10187,신당동131-23와 131-15사이 막다른 도로,3,20190925, ,11140
10188,신당동132-1와 121-71사이 차량통행불가,1,20190925, ,11140
10189,신당동131-6와 131-13사이 막다른 도로,3,20190925, ,11140
10190,신당동121-9와 121-31사이 차량통행불가,1,20190925, ,11140
40061,신길동 319-19 옆 계단도로,2,20190919, ,11560
40048,신길동 274-16 진입 도로,3,20190919, ,11560
40182,신길동 201-33 -78 사이도로,1,20191029, ,11560
40183,신길동 149-26 앞 도로,3,20191029, ,11560
40184,신길동 149-21 옆 도로,1,20191029, ,11560
1.02001E+13,구로동 442-66번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 730-68번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 730-6번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 730-23번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 494-32번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 442-199번지 일대 소방도로불가,1,-, ,11530
11110174030,창신동 131-97번지 오른,2,20190724,'폭(m)' 1.5,11110
11110174031,창신동 130-95번지 오른,2,20190723,'폭(m)' 2,11110
11110174032,창신동 595-119번지 위쪽,2,20190722,'폭(m)' 1,11110
11110174033,창신동 595-121번지 아래,2,20190722,'폭(m)' 1.5,11110
11110174034,창신동 595-198번지 위쪽,2,20190722,'폭(m)' 1.6-3.0,11110
11110174035,창신동 595-292번지 오른,2,20190722,'폭(m)' 0.8-1,11110
11110174036,창신동 23-696번지 아래,2,20190722,'폭(m)' 2.5,11110
11110174037,창신동 639-65번지 왼쪽,2,20190722,'폭(m)' 1.9-5,11110
40294,신길동 190-93 -106 사이도로,1,20191119, ,11560
40295,신길동 190-170 옆 도로,1,20191119, ,11560
40296,신길동 190-163 옆 도로,1,20191119, ,11560
40297,신길동 190-117 진입도로,2,20191119, ,11560
40298,신길동 192-109 옆 도로,3,20191119, ,11560
1.08001E+13,오류동 143-12번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 142-42번지 일대 막다른도로,3,-, ,11530
1.07001E+13,개봉동 310-14번지 일대 소방도로불가,1,-, ,11530
1.07001E+13,개봉동 310-11번지 일대 소방도로불가,1,-, ,11530
1.07001E+13,개봉동 310-22번지 일대 소방도로불가,1,-, ,11530
1.07001E+13,개봉동 307-14번지 일대 막다른도로,3,-, ,11530
1.03001E+13,가리봉동 136-94번지 일대 소방도로불,1,-, ,11530
1.03001E+13,가리봉동 136-60번지 일대 소방도로불,1,-, ,11530
1.03001E+13,가리봉동 136-25번지 일대 소방도로불,1,-, ,11530
1.03001E+13,가리봉동 137-13번지 일대 소방도로불,1,-, ,11530
1.02001E+13,구로동 1129-82번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 1130-45번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 1130-37번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 1130-4번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 1127-28번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 1127-38번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 1127-13번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 1127-7번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 1124-66번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 794-21번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 794-93번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 794-55번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 794-8번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 781-23번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 791-4번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 711-9번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 710-45번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 712-29번지 일대 소방도로불가,1,20190923, ,11530
1.02001E+13,구로동 712-31번지 일대 막다른도로,3,20190923, ,11530
1.02001E+13,구로동 712-43번지 일대 소방도로불가,1,20190923, ,11530
1.02001E+13,구로동 712-9번지 일대 막다른도로,3,20190923, ,11530
10002,보광동 418 옆계단,2,20190916,계단도로,11170
10003,보광동 228-53228-52 옆계단,2,20190916,계단도로,11170
10004,보광동 228-35 골목,3,20190916,막다른도로,11170
10005,보광동 406-2 옆계단,2,20190916,계단도로,11170
10006,보광동 382 383 옆계단,2,20190916,계단도로,11170
10007,보광동 371-2 369 옆계단,2,20190916,계단도로,11170
10008,보광동 308 옆계단,2,20190916,계단도로,11170
10009,보광동 298-5 일대,3,20190916,막다른도로,11170
10010,보광동 315 316 옆계단,2,20190916,계단도로,11170
10011,보광동 343 옆계단,2,20190916,계단도로,11170
10012,보광동 354 앞축대,4,20190916,축대,11170
10013,보광동 226-5 옆계단,2,20190916,계단도로,11170
10014,보광동 351-1 옆계단,2,20190916,계단도로,11170
10015,보광동 337-1 옆계단,2,20190916,계단도로,11170
10016,보광동 336 옆계단,2,20190916,계단도로,11170
10017,보광동 280-1280-2 옆계단,2,20190916,계단도로,11170
10019,보광동 231-72 일대,3,20190916,막다른도로,11170
10020,보광동 228-93 앞축대,4,20190916,축대,11170
10021,보광동 222-6 옆계단,2,20190916,계단도로,11170
10022,보광동 228-7 일대,4,20190916,긴축대,11170
10024,보광동 231-123 옆골목,3,20190916,막다른도로,11170
10025,보광동 214-5 옆계단,2,20190917,계단도로,11170
10026,보광동 208-1 옆계단,2,20190917,계단도로,11170
10027,보광동 201-8 옆계단,2,20190917,계단도로,11170
10028,보광동 209-30 옆계단,2,20190917,계단도로,11170
10029,보광동 209-20 옆계단,2,20190917,계단도로,11170
20073,이태원동 211-12 옆골목,3,20191015,막다른도로,11170
20074,이태원동 210-8 옆골목,3,20191015,막다른도로,11170
50056,양평동2가 31-27 31-29 사이 도로,1,20190918, ,11560
50057,양평동2가 31-30 30-19 사이 도로,1,20190918, ,11560
50058,양평동1가 250-46 250-42 사이 도로,1,20190918, ,11560
50060,양평동1가 250-31 앞 도로,1,20190918, ,11560
50059,양평동1가 250-42 250-22 사이 도로,1,20190918, ,11560
50061,양평동1가 250-13 250-12 사이 도로,3,20190918, ,11560
50062,양평동1가 250-11 250-10 사이 도로,3,20190918, ,11560
50064,문래동3가 29-9 앞 도로,3,20190919, ,11560
50063,문래동3가 36-4 앞 도로,3,20190919, ,11560
50065,문래동3가 29-13 29-16 앞 도로,1,20190919, ,11560
50066,문래동3가 28-2 28-3 사이 도로,3,20190919, ,11560
50067,문래동3가 27-18 27-13 사이 도로,3,20190919, ,11560
50068,문래동3가 27-13 27-9 사이 도로,3,20190919, ,11560
20211,도림동 34-1 일대,3,20190923, ,11560
20212,도림동 44-6 일대,3,20190923, ,11560
20217,도림동 27-1 일대,1,20190923, ,11560
20216,도림동 39-6 일대,1,20190923, ,11560
20219,도림동 66-12 일대,3,20190923, ,11560
20218,도림동 64-3 일대,3,20190923, ,11560
1.03001E+13,가리봉동 118-13번지 일대 소방도로불,1,-, ,11530
1.02001E+13,구로동 748-30번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 709-21번지 일대 소방도로불가,1,-, ,11530
1.08001E+13,오류동 18-85번지 일대 소방도로불가,1,-, ,11530
1.08001E+13,오류동 13-183번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 13-26번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 13-72번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 13-112번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 14-159번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 13-115번지 일대 소방도로불가,1,-, ,11530
1.08001E+13,오류동 14-239번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 13-152번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 24-22번지 일대 소방도로불가,1,-, ,11530
1.08001E+13,오류동 27-26번지 일대 소방도로불가,1,-, ,11530
1.07001E+13,개봉동 68-148번지 일대 소방도로불가,1,-, ,11530
1.08001E+13,오류동 1-8번지 일대 막다른도로,3,20191022, ,11530
1.08001E+13,오류동 1-94번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 156-141번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 156-114번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 156-23번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 156-171번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 156-20번지 일대 막다른도로,3,-, ,11530
1.08001E+13,오류동 156-78번지 일대 막다른도로,3,-, ,11530
1.03001E+13,가리봉동 123-59번지 일대 소방도로불,1,-, ,11530
1.03001E+13,가리봉동 123-66번지 일대 소방도로불,1,-, ,11530
1.03001E+13,가리봉동 132-73번지 일대 소방도로불,1,-, ,11530
1.13801E+11,대조동 199-7 옆도로,1,20191112, ,11380
1.13801E+11,대조동 198-6 앞도로,1,20191112, ,11380
1.13801E+11,대조동 185-1 일대도로,1,20191112, ,11380
1.13801E+11,대조동 70-18 옆도로,1,20191112, ,11380
1.13801E+11,불광동 475 옆 도로,3,20191101, ,11380
1.13801E+11,불광동 514 옆 도로,3,20191101, ,11380
1.02001E+13,구로동 735-212번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 424-9번지 일대 소방도로불가,1,20190902, ,11530
1.06001E+13,고척동 253-239번지 일대 소방도로불가,1,-, ,11530
1.06001E+13,고척동 264-7번지 일대 소방도로불가,1,-, ,11530
1.06001E+13,고척동 261-36번지 일대 막다른도로,3,-, ,11530
1.06001E+13,고척동 162-55번지 일대 막다른도로,3,-, ,11530
1.06001E+13,고척동 145-200번지 일대 막다른도로,3,20191010, ,11530
1.02001E+13,구로동 523-20번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 536-100번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 554-5번지 일대 소방도로불가,1,-, ,11530
1.02001E+13,구로동 551-112번지 일대 소방도로불가,1,-, ,11530
1.09001E+13,궁동 190-86번지 일대 막다른도로,3,-, ,11530
1.09001E+13,궁동 189-1번지 일대 막다른도로,3,20191022, ,11530
1.06001E+13,고척동 52-73번지 일대 소방도로불가,1,20191010, ,11530
1.06001E+13,고척동 46-31번지 일대 막다른도로,3,20191010, ,11530
1.03001E+13,가리봉동 106-18번지 일대 소방도로불,1,20190927,1,11530
1.03001E+13,가리봉동 107-23번지 일대 소방도로불,1,20190927, ,11530
1.03001E+13,가리봉동 105-2번지 일대 소방도로불가,1,-, ,11530
1.03001E+13,가리봉동 105-15번지 일대 막다른도로,3,20190927, ,11530
1.03001E+13,가리봉동 122-6번지 일대 막다른도로,3,20190927, ,11530
1.03001E+13,가리봉동 122-28번지 일대 막다른도로,3,-, ,11530
1.03001E+13,가리봉동 122-24번지 일대 막다른도로,3,-, ,11530
1.03001E+13,가리봉동 124-25번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 136-3번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 131-3번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 131-19번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 130-84번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 130-41번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 114-14번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 129-74번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 129-47번지 일대 소방도로불가,1,-, ,11530
10157,보광동 265-618 옆골목,1,20190920,차량통행불가,11170
10158,보광동 265-844 옆계단,2,20190920,계단도로,11170
10159,보광동 265-774 옆계단,2,20190920,계단도로,11170
10160,보광동 155 앞계단,2,20190920,계단도로,11170
10161,보광동 309-3 옆축대,4,20190920,축대,11170
10023,보광동 231-98 옆골목,3,20190916,막다른도로,11170
10110,보광동 240-17 옆골목,1,20190919,차량통행불가,11170
10126,보광동 265-164 옆계단,2,20190920,계단도로,11170
10140,보광동 265-100 앞골목,1,20190920,차량통행불가,11170
20001,이태원동 184-20 옆골목,1,20191014,차량통행불가,11170
30053,대림동 824-91 824-46 접한도로,3,20190923, ,11560
30054,대림동 824-68 824-100 접한도로,3,20190923, ,11560
50116,문래동4가 12-32 후면도로,1,20190925, ,11560
50117,문래동4가 13-9 후면도로,1,20190925, ,11560
50118,문래동4가 12-32 전면도로,1,20190925, ,11560
50119,문래동4가 13-9 전면도로,1,20190925, ,11560
50120,문래동4가 31-47 후면도로,1,20190925, ,11560
50121,문래동4가 31-9 전면도로,1,20190925, ,11560
50123,문래동4가 31-9 후면도로,1,20190925, ,11560
1.02001E+13,구로동 719-20번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 466-15번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 466-40번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 390-142번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 426-148번지 일대 소방도로불가,1,20190919, ,11530
1.06001E+13,고척동 271-27번지 일대 막다른도로,3,20191010, ,11530
1.02001E+13,구로동 549-88번지 일대 소방도로불가,1,-, ,11530
1.09001E+13,궁동 197-48번지 일대 소방도로불가,1,20191022, ,11530
1.06001E+13,고척동 241-102번지 인근 계단도로,2,-, ,11530
1.02001E+13,구로동 715-20번지 일대 소방도로불가,2,-, ,11530
1.06001E+13,고척동 52-345번지 일대 소방도로불가,1,20191010, ,11530
1.06001E+13,고척동 52-147번지 일대 막다른도로,3,20191010, ,11530
1.06001E+13,고척동 134-8번지 일대 막다른도로,3,20191010, ,11530
1.06001E+13,고척동 134-93번지 일대 소방도로불가,1,20191010, ,11530
1.06001E+13,고척동 271-70번지 일대 소방도로불가,1,20191010, ,11530
1.06001E+13,고척동 271-77번지 일대 소방도로불가,1,20191010, ,11530
1.06001E+13,고척동 271-85번지 일대 소방도로불가,1,20191010, ,11530
1.06001E+13,고척동 271-63번지 일대 소방도로불가,1,20191010, ,11530
1.06001E+13,고척동 271-43번지 일대 막다른도로,3,20191010, ,11530
1.06001E+13,고척동 164-97번지 일대 소방도로불가,1,-, ,11530
1.06001E+13,고척동 164-105번지 일대 소방도로불가,1,-, ,11530
1.06001E+13,고척동 162-29번지 일대 막다른도로,3,-, ,11530
20215,도림동 64-12 일대,1,20190923, ,11560
10001,당산동3가 439-1과 437 사이,1,20190923, ,11560
10002,당산동3가 487에서 549-1,1,20190923, ,11560
40260,신길동 88-16 옆 도로,1,20191115, ,11560
40261,신기동 88-9 -12 사이 도로,1,20191115, ,11560
40262,신길동 95-209 -216 사이도로,1,20191115, ,11560
40263,신길동 95-122 -167 사이도로,1,20191115, ,11560
40264,신길동 95-218 옆 도로,3,20191115, ,11560
40265,신길동 65-29 옆 도로,3,20191115, ,11560
40266,신길동 71-9 옆 도로,3,20191115, ,11560
40113,신길동 205-197 진입 계단 도로,2,20190930, ,11560
40115,신길동 207-10 208-1 사이 도로,1,20190930, ,11560
40116,신길동 207-6 209-109 사이 도로,1,20190930, ,11560
40117,신길동 200-108 -114 사이 도로,1,20190930, ,11560
40118,신길동 209-15 -114 사이 도로,2,20190930, ,11560
40119,신길동 209-50 -51 사이 도로,1,20190930, ,11560
40120,신길동 208-33 -45 사이 도로,3,20190930, ,11560
40121,신길동 209-34 -212 사이 도로,1,20190930, ,11560
40122,신길동 208-45 209-34 사이 도로,1,20190930, ,11560
40123,신길동 209-25 -212 사이 도로,3,20190930, ,11560
40124,신길동 209-30 142 사이 도로,3,20190930, ,11560
40125,신길동 63 -133 사이 도로,1,20190930, ,11560
40126,신길동 202-23 205-127 사이 도로,2,20190930, ,11560
40308,신길동 192-64 71 사이도로,1,20191119, ,11560
40309,신길동 192-33 -176 사이도로,1,20191119, ,11560
20205,남영동 28-9 옆골목,1,20191114,차량통행불가,11170
20206,남영동 65-4 옆골목,1,20191114,차량통행불가,11170
20207,남영동 81-3 옆골목,1,20191114,차량통행불가,11170
20208,남영동 88-3 옆골목,1,20191114,차량통행불가,11170
20209,남영동 90-6 옆골목,1,20191114,차량통행불가,11170
20210,남영동 114 옆골목,1,20191114,차량통행불가,11170
20211,남영동 101-3 옆골목,3,20191114,차량통행불가,11170
20212,남영동 92-2 옆골목,1,20191114,차량통행불가,11170
20213,남영동 97-7 옆골목,1,20191114,차량통행불가,11170
20214,남영동 96-2 옆골목,1,20191114,차량통행불가,11170
20215,남영동 68 옆골목,1,20191114,차량통행불가,11170
20133,이태원동 260-40 옆골목,1,20191023,차량통행불가,11170
1.13801E+11,불광동 479-44 옆 도로,3,20191101, ,11380
1.13801E+12,응암동 719-14 우,3,20191115, ,11380
1.13801E+12,응암동 601-96 좌,3,20191115, ,11380
1.13801E+12,응암동 601-58 우,3,20191115, ,11380
1.13801E+12,응암동 602-35 우,3,20191115, ,11380
1.13801E+12,응암동 602-35 우,3,20191115, ,11380
1.13801E+12,응암동 603-29 우,3,20191115, ,11380
1.13801E+12,응암동 756-1 우,3,20191115, ,11380
1.13801E+12,응암동 756-21 우,3,20191115, ,11380
1.13801E+12,응암동 756-23 우,3,20191115, ,11380
1.13801E+12,응암동 736-8 우,3,20191115, ,11380
1.13801E+12,응암동 742-23 우,3,20191115, ,11380
1.13801E+12,응암동 699-37 우,3,20191115, ,11380
1.13801E+12,응암동 699-3 우,3,20191115, ,11380
1.13801E+11,대조동 74-65 옆도로,3,20191111, ,11380
1.13801E+11,대조동 72-21 옆도로,3,20191111, ,11380
1.13801E+11,대조동 74-3 옆도로,3,20191111, ,11380
1.13801E+11,대조동 74-11 앞도로,3,20191111, ,11380
1.13801E+11,대조동 제일시장 내,1,20191112, ,11380
1.13801E+11,대조동 22-8 앞도로,1,20191112, ,11380
1.13801E+11,대조동 14-136 옆도로,1,20191112, ,11380
1.13801E+11,대조동 15-91 뒷도로,1,20191112, ,11380
1.13801E+11,대조동 91-72 앞도로,1,20191112, ,11380
1.13801E+11,대조동 171-23 앞도로,1,20191112, ,11380
1.13801E+11,대조동 166-2 일대도로,3,20191112, ,11380
1.13801E+11,대조동 214-45 옆도로,1,20191112, ,11380
10068,신당동330-163와 330-242사이 차량통행불,1,20191108, ,11140
10069,신당동330-188와330-381사이 차량통행불,1,20191108, ,11140
10070,신당동330-238와 331-2사이 차량통행불가,1,20191108, ,11140
10071,신당동330-59와 330-92사이 계단도로,2,20191108, ,11140
10072,신당동331-66와 333-606사이 차량통행불,1,20191108, ,11140
10073,신당동331-8와 331-12사이 계단도로,2,20191108, ,11140
10074,신당동333-190와 333-187사이 차량통행불,1,20191108, ,11140
10075,신당동333-317와 333-350사이 막다른도로,3,20191108, ,11140
10076,신당동333-320와 333-319사이 막다른도로,3,20191108, ,11140
10077,신당동333-319와 333-191사이 차량통행불,1,20191108, ,11140
10078,신당동333-539와 333-326사이 차량통행불,1,20191108, ,11140
10079,신당동333-335와 333-192사이 차량통행불,1,20191108, ,11140
20102,이태원동 133-18 옆골목,3,20191021,막다른도로,11170
20103,이태원동 105-6 옆계단,2,20191021,계단도로,11170
20104,이태원동 108-1 옆계단,2,20191021,계단도로,11170
20105,이태원동 108-5 옆계단,2,20191021,계단도로,11170
1.02001E+13,구로동 129-58번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 129-61번지 일대 막다른도로,3,-, ,11530
20137,이태원동 260-259 옆계단,2,20191023,계단도로,11170
1.02001E+13,구로동 142-102번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 522-18번지 일대 막다른도로,3,-, ,11530
1.02001E+13,구로동 529-10번지 일대 막다른도로,3,-, ,11530
1.03001E+13,가리봉동 13-8번지 일대 소방도로불가,1,-, ,11530
1.03001E+13,가리봉동 13-15번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 13-117번지 일대 소방도로불,1,-, ,11530
1.03001E+13,가리봉동 12-12번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 10-1번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 12-10번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 12-19번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 2-123번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 2-36번지 일대 계단도로,2,20190923, ,11530
1.03001E+13,가리봉동 2-27번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 2-15번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 2-57번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 2-145번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 2-77번지 일대 막다른도로,3,20190923, ,11530
1.03001E+13,가리봉동 2-9번지 일대 소방도로불가,1,-, ,11530
1.03001E+13,가리봉동 25-80번지 일대 소방도로불가,1,20190926, ,11530
10142,당산동6가 104-55에서 104-59까지,3,20191015, ,11560
10143,당산동6가 104-21에서 102-12까지,3,20191015, ,11560
10145,당산동6가 110-39에서 110-37까지,1,20191015, ,11560
10146,당산동6가 110-37에서 110-36까지,1,20191015, ,11560
10147,당산동6가 110-36에서 110-38까지,1,20191015, ,11560
10148,당산동6가 110-21에서 110-20까지,1,20191015, ,11560
10144,당산동6가 110-52에서 110-25까지,1,20191015, ,11560
10134,당산동6가 110-35에서 110-34까지 당산동,1,20191015, ,11560
10092,당산동6가 110-32에서 110-94까지,1,20191015, ,11560
10110,당산동6가 110-46에서 110-45까지,1,20191015, ,11560
40151,신길동 186-256 -260 사이 도로,1,20191002, ,11560
40152,신길동 186-275 옆 도로,1,20191002, ,11560
40153,신길동 186-341 옆 도로,1,20191002, ,11560
40154,신길동 194-51 58 사이 도로,1,20191002, ,11560
40155,신길동 186-302 진입 도로,1,20191002, ,11560
40156,신길동 188-218 -219 사이 도로,1,20191002, ,11560
40157,신길동 194-44 49 사이 도로,1,20191002, ,11560
40158,신길동 194-34 38 사이도로,2,20191029, ,11560
40159,신길동 194-81 82 사이도로,2,20191029, ,11560
40160,신길동 194-22 옆 도로,2,20191029, ,11560
10100086,신정동 207-19 좌,1,20180725, ,11470
10100082,신정동 127-3 좌,1,20180725, ,11470
10100073,신정동 119-92 우,1,20180725, ,11470
10100074,신정동 119-112 우,1,20180725, ,11470
10100066,신정동 89-116 하,1,20180725, ,11470
10200018,목동 520-30 하,3,20180725, ,11470
10300064,신월동 995-26 상,3,20180725, ,11470
10300058,신월동 233-23 상,3,20180725, ,11470
10300050,신월동 226-9 좌,3,20180725, ,11470
10300024,신월동 103-11 좌,3,20180725, ,11470
20009,영등포동8가 26 일대,1,20190902, ,11560
20010,영등포동8가 24 일대,1,20190902, ,11560
20011,영등포동7가 76-7 일대,3,20190902, ,11560
20012,영등포동7가 70-17 일대,1,20190902, ,11560
20013,영등포동7가 64-50 일대,3,20190902, ,11560
20014,영등포동7가 64-57,3,20190902, ,11560
20015,영등포동7가 83-6,3,20190902, ,11560
20017,영등포동6가 119 일대,1,20190902, ,11560
20018,영등포동6가 114 일대,1,20190902, ,11560
20019,영등포동6가 95-11 일대,3,20190902, ,11560
20020,영등포동6가 49-7 일대,1,20190902, ,11560
20021,영등포동6가 24 일대,1,20190902, ,11560
20022,영등포동6가 26-7 일대,3,20190902, ,11560
20055,충무로5가76-2~78-1 차량통행불가,1,20191112, ,11140
20056,충무로5가81~82-1 차량통행불가,1,20191112, ,11140
20057,충무로5가83~84-1 차량통행불가,1,20191112, ,11140
20058,충무로5가87-3~88-5 차량통행불가,1,20191112, ,11140
20059,필동2가29-8~32-21 차량통행불가,1,20191112, ,11140
20060,필동2가53~54 차량통행불가,1,20191112, ,11140
20061,필동2가41-4 막다른 도로,3,20191112, ,11140
11110181009,행촌동 210-365번지 위쪽,2,20190710,'폭(m)' 1.2~1.7,11110
11110181010,행촌동 210-404번지 위쪽,2,20190710,'폭(m)'  1.2~2,11110
11110181011,행촌동 210-405번지 위쪽,2,20190710,'폭(m)' 2.7,11110
11110181012,행촌동 210-406번지 아래,2,20190710,'폭(m)' 2~2.3,11110
11110181013,행촌동 210-400번지 위쪽,2,20190710,'폭(m)' 2.6~2.9,11110
11110174023,창신동 615-126번지 왼쪽,2,20190723,'폭(m)' 1.5,11110
11110174024,창신동 615-89번지 왼쪽,2,20190724,'폭(m)' 최소1.5 최대2.5,11110
11110174025,창신동 615-85번지 위쪽,2,20190724,'폭(m)' 2.5,11110
11110174027,창신동 135-2번지 오른,2,20190724,'폭(m)' 2,11110
11110174028,창신동 135-124번지 오른,2,20190724,'폭(m)' 1.5,11110
11110174029,창신동 130-75번지 왼쪽,2,20190724,'폭(m)' 1.5,11110
20134,이태원동 260-49 옆골목,1,20191023,차량통행불가,11170
20135,이태원동 260-78 옆계단,2,20191023,계단도로,11170
20136,이태원동 260-73 옆골목,3,20191023,막다른도로,11170
20138,이태원동 260-282 옆축대,4,20191023,축대,11170
20139,이태원동 260-199 옆골목,3,20191023,막다른도로,11170
20140,이태원동 261-41 옆골목,3,20191023,막다른도로,11170
20141,이태원동 261-103 옆골목,3,20191023,막다른도로,11170
20143,이태원동 260-129 옆골목,3,20191023,막다른도로,11170
20144,이태원동 255-37 옆골목,1,20191023,차량통행불가,11170
